시도명,학교명,급식날짜,메뉴이름,중량(g),에너지(kcal),탄수화물(g),당류(g),지방(g),단백질(g),칼슘(mg),인(mg),나트륨(mg),칼륨(mg),마그네슘(mg),철(mg),아연(mg),콜레스테롤(mg),,,,,,,
부산광역시,명호고등학교,2022-03-29,배추김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-03-29,배추김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-03-30,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-03-31,배추김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-03-31,배추김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-03-31,배추김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-04-01,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-04-04,도토리묵,100,43.05,9.87,1.40,0.35,0.40,8.82,28.49,116.47,41.84,1.21,0.46,0.12,0.00,,,,,,,
부산광역시,명호고등학교,2022-04-05,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-04-11,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-04-12,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-04-18,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-04-21,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-05-02,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-05-03,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-05-04,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-05-10,두부구이안,100,90.67,1.53,0.00,6.27,9.41,127.72,142.36,164.39,97.26,0.40,1.54,1.02,0.00,,,,,,,
부산광역시,명호고등학교,2022-05-12,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-05-16,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-05-17,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-05-19,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-05-23,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-05-24,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-06-02,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-06-07,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-06-08,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-06-10,멘보사과,100,311.99,36.35,0.00,18.53,3.01,33.33,91.97,277.28,274.17,11.29,0.52,0.33,0.00,,,,,,,
부산광역시,명호고등학교,2022-06-13,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-06-14,오리살스테이크,250,559.93,24.47,4.07,34.25,38.16,66.06,420.21,854.07,1004.86,0.00,5.80,4.84,124.82,,,,,,,
부산광역시,명호고등학교,2022-06-16,슈프림치킨,200,567.58,38.84,12.36,31.15,30.47,51.00,315.66,777.86,381.26,0.00,3.35,3.52,259.00,,,,,,,
부산광역시,명호고등학교,2022-06-20,양송이스프안,400,280.48,35.37,0.00,14.02,5.82,0.00,0.00,1319.46,0.00,0.00,0.00,0.00,40.71,,,,,,,
부산광역시,명호고등학교,2022-06-21,무쌈,150,73.68,16.00,4.50,1.28,2.63,73.92,69.60,832.19,478.52,0.00,1.78,0.78,1.68,,,,,,,
부산광역시,명호고등학교,2022-06-24,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-07-04,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-07-05,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-07-07,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-07-11,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-07-12,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-07-14,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-08-16,어묵튀김사이드,100,353.33,37.99,0.00,16.54,11.21,26.87,127.54,423.80,145.28,13.70,1.00,0.48,75.64,,,,,,,
부산광역시,명호고등학교,2022-08-18,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-08-22,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-08-23,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-08-25,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-08-26,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-08-29,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-08-30,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-08-31,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-09-01,찜순대,400,579.56,70.96,14.29,25.61,17.58,271.54,265.92,1379.55,1048.02,0.00,8.10,4.43,189.92,,,,,,,
부산광역시,명호고등학교,2022-09-02,도시락김,30,81.01,12.19,6.93,4.12,4.71,45.44,95.12,498.63,413.57,0.00,2.16,0.57,0.00,,,,,,,
부산광역시,명호고등학교,2022-09-05,양송이스프안,400,280.48,35.37,0.00,14.02,5.82,0.00,0.00,1319.46,0.00,0.00,0.00,0.00,40.71,,,,,,,
부산광역시,명호고등학교,2022-09-07,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-09-08,약과,30,113.85,22.18,2.15,1.24,2.57,4.45,28.23,16.46,59.42,0.00,0.57,0.14,0.00,,,,,,,
부산광역시,명호고등학교,2022-09-08,약과,30,113.85,22.18,2.15,1.24,2.57,4.45,28.23,16.46,59.42,0.00,0.57,0.14,0.00,,,,,,,
부산광역시,명호고등학교,2022-09-13,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-09-14,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-09-15,볶음김치,200,189.97,21.83,8.96,12.13,5.29,116.21,150.16,1513.41,766.98,0.00,2.12,1.27,0.00,,,,,,,
부산광역시,명호고등학교,2022-09-20,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-09-21,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-09-26,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-09-29,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-09-30,딸기쨈파이,100,264.74,62.08,13.99,0.23,3.41,15.68,71.71,226.38,86.78,7.71,1.46,1.13,0.00,,,,,,,
부산광역시,명호고등학교,2022-10-06,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-10-07,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-10-17,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-10-18,파프리카잡채,150,198.82,37.47,2.99,4.70,2.59,50.13,53.94,664.75,294.12,0.00,2.91,0.48,14.25,,,,,,,
부산광역시,명호고등학교,2022-10-20,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-10-24,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-10-25,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-10-27,명태살어묵전,150,281.54,36.28,4.47,8.08,18.04,120.59,167.69,1283.83,459.18,0.00,2.32,1.32,18.90,,,,,,,
부산광역시,명호고등학교,2022-11-07,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-11-08,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-11-09,만두튀김,250,684.42,76.17,0.00,31.18,19.77,53.38,281.62,983.70,595.03,0.00,4.85,2.66,36.00,,,,,,,
부산광역시,명호고등학교,2022-11-10,에그타르트,100,258.99,46.15,3.00,5.67,5.50,6.37,95.48,270.04,162.45,0.00,1.05,1.33,0.00,,,,,,,
부산광역시,명호고등학교,2022-11-22,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-11-23,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-11-24,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-11-28,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-11-29,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-12-01,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-12-05,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-12-06,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-12-07,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-12-08,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-12-12,고추튀김,100,198.35,12.74,0.00,13.63,6.48,23.39,99.96,260.65,147.68,12.92,0.90,0.70,190.00,,,,,,,
부산광역시,명호고등학교,2022-12-12,고추튀김,100,198.35,12.74,0.00,13.63,6.48,23.39,99.96,260.65,147.68,12.92,0.90,0.70,190.00,,,,,,,
부산광역시,명호고등학교,2022-12-19,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2022-12-20,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2022-12-22,나박김치,100,14.75,2.26,0.01,0.42,0.63,12.54,11.62,509.47,77.83,0.03,0.36,0.08,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-22,나박김치,100,14.75,2.26,0.01,0.42,0.63,12.54,11.62,509.47,77.83,0.03,0.36,0.08,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-22,나박김치,100,14.75,2.26,0.01,0.42,0.63,12.54,11.62,509.47,77.83,0.03,0.36,0.08,0.00,,,,,,,
부산광역시,명호고등학교,2022-12-26,돈육잡채,150,198.82,37.47,2.99,4.70,2.59,50.13,53.94,664.75,294.12,0.00,2.91,0.48,14.25,,,,,,,
부산광역시,명호고등학교,2023-02-02,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-02-03,석박지영양량,200,130.62,17.99,2.00,6.25,5.65,136.84,146.78,952.32,850.54,0.00,3.27,1.18,5.36,,,,,,,
부산광역시,명호고등학교,2023-03-02,파프리카잡채,150,198.82,37.47,2.99,4.70,2.59,50.13,53.94,664.75,294.12,0.00,2.91,0.48,14.25,,,,,,,
부산광역시,명호고등학교,2023-03-06,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2023-03-07,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-03-09,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-03-13,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2023-03-16,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-03-17,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-03-20,깍두기,50,17.99,3.95,0.05,0.23,1.00,19.16,15.33,338.88,148.05,0.00,0.56,0.14,4.07,,,,,,,
부산광역시,명호고등학교,2023-03-21,미니돈가스소스,200,620.64,36.56,0.00,39.12,27.78,31.36,264.76,557.09,685.79,0.00,2.20,3.04,138.34,,,,,,,
부산광역시,명호고등학교,2023-03-23,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-03-24,마카롱,100,264.74,62.08,13.99,0.23,3.41,15.68,71.71,226.38,86.78,7.71,1.46,1.13,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-27,양송이스프안,400,280.48,35.37,0.00,14.02,5.82,0.00,0.00,1319.46,0.00,0.00,0.00,0.00,40.71,,,,,,,
부산광역시,명호고등학교,2023-03-28,두부구이안,100,90.67,1.53,0.00,6.27,9.41,127.72,142.36,164.39,97.26,0.40,1.54,1.02,0.00,,,,,,,
부산광역시,명호고등학교,2023-03-30,찜순대,400,579.56,70.96,14.29,25.61,17.58,271.54,265.92,1379.55,1048.02,0.00,8.10,4.43,189.92,,,,,,,
부산광역시,명호고등학교,2023-04-04,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-04-06,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-04-07,석박지영양량,200,130.62,17.99,2.00,6.25,5.65,136.84,146.78,952.32,850.54,0.00,3.27,1.18,5.36,,,,,,,
부산광역시,명호고등학교,2023-04-11,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-04-13,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-04-18,너비아니,200,174.73,19.63,9.49,4.68,14.22,63.17,157.73,828.15,547.41,0.00,3.80,1.62,27.93,,,,,,,
부산광역시,명호고등학교,2023-04-20,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-04-25,단호박튀김,100,241.57,34.10,0.00,10.80,3.21,20.69,73.99,150.64,298.57,18.10,0.63,0.31,19.00,,,,,,,
부산광역시,명호고등학교,2023-05-01,비엔나떡볶음,200,476.04,28.81,5.83,33.24,17.04,27.46,260.35,1409.05,495.96,0.00,2.50,2.22,56.26,,,,,,,
부산광역시,명호고등학교,2023-05-02,알감자버터구이안,150,462.11,50.10,0.00,25.76,6.24,10.32,95.48,374.22,344.24,0.00,1.43,0.46,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-08,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-05-09,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-05-11,볶음김치,200,189.97,21.83,8.96,12.13,5.29,116.21,150.16,1513.41,766.98,0.00,2.12,1.27,0.00,,,,,,,
부산광역시,명호고등학교,2023-05-15,돈육잡채,150,198.82,37.47,2.99,4.70,2.59,50.13,53.94,664.75,294.12,0.00,2.91,0.48,14.25,,,,,,,
부산광역시,명호고등학교,2023-05-16,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-05-18,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-05-23,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-05-26,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-05-30,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-06-09,에그타르트,100,258.99,46.15,3.00,5.67,5.50,6.37,95.48,270.04,162.45,0.00,1.05,1.33,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-12,삼색잡채,150,198.82,37.47,2.99,4.70,2.59,50.13,53.94,664.75,294.12,0.00,2.91,0.48,14.25,,,,,,,
부산광역시,명호고등학교,2023-06-13,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-06-15,코다리깐풍강정,100,323.25,24.21,1.74,15.56,18.34,18.98,179.07,413.14,104.22,5.75,1.37,2.00,107.50,,,,,,,
부산광역시,명호고등학교,2023-06-20,미역초무침고,50,24.94,5.70,4.00,0.54,1.07,47.27,28.82,285.80,236.75,0.00,0.40,0.12,0.00,,,,,,,
부산광역시,명호고등학교,2023-06-28,어묵튀김사이드,100,353.33,37.99,0.00,16.54,11.21,26.87,127.54,423.80,145.28,13.70,1.00,0.48,75.64,,,,,,,
부산광역시,명호고등학교,2023-07-03,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-07-05,계란후라이,100,172.24,4.67,0.00,11.23,12.04,49.64,169.30,323.32,200.88,13.20,1.57,1.39,475.00,,,,,,,
부산광역시,명호고등학교,2023-07-06,생선까스,200,646.21,57.38,0.00,37.09,24.50,34.16,303.64,817.27,229.95,0.00,1.95,1.43,176.30,,,,,,,
부산광역시,명호고등학교,2023-07-10,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-07-11,볶음김치,200,189.97,21.83,8.96,12.13,5.29,116.21,150.16,1513.41,766.98,0.00,2.12,1.27,0.00,,,,,,,
부산광역시,명호고등학교,2023-07-13,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-07-14,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-07-17,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-07-18,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-08-16,두부구이안,100,90.67,1.53,0.00,6.27,9.41,127.72,142.36,164.39,97.26,0.40,1.54,1.02,0.00,,,,,,,
부산광역시,명호고등학교,2023-08-17,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-08-18,도시락김,30,81.01,12.19,6.93,4.12,4.71,45.44,95.12,498.63,413.57,0.00,2.16,0.57,0.00,,,,,,,
부산광역시,명호고등학교,2023-08-21,열무된장무침,50,16.29,3.16,1.20,0.35,1.34,64.55,28.57,308.35,411.85,0.00,1.39,0.13,0.00,,,,,,,
부산광역시,명호고등학교,2023-08-21,열무된장무침,50,16.29,3.16,1.20,0.35,1.34,64.55,28.57,308.35,411.85,0.00,1.39,0.13,0.00,,,,,,,
부산광역시,명호고등학교,2023-08-21,열무된장무침,50,16.29,3.16,1.20,0.35,1.34,64.55,28.57,308.35,411.85,0.00,1.39,0.13,0.00,,,,,,,
부산광역시,명호고등학교,2023-08-22,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-08-24,미트볼푸실리,150,386.79,13.05,1.10,21.78,32.90,62.32,298.98,632.54,887.33,0.00,4.23,8.40,106.22,,,,,,,
부산광역시,명호고등학교,2023-08-28,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-08-31,메밀전병,100,166.14,24.82,0.00,5.50,5.79,37.04,137.63,340.66,274.49,69.82,1.41,0.97,0.00,,,,,,,
부산광역시,명호고등학교,2023-09-04,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-09-05,너비아니,200,174.73,19.63,9.49,4.68,14.22,63.17,157.73,828.15,547.41,0.00,3.80,1.62,27.93,,,,,,,
부산광역시,명호고등학교,2023-09-06,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-09-07,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-09-08,섞박지,200,130.62,17.99,2.00,6.25,5.65,136.84,146.78,952.32,850.54,0.00,3.27,1.18,5.36,,,,,,,
부산광역시,명호고등학교,2023-09-14,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-09-14,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-09-15,김치,50,18.43,4.16,0.50,0.30,1.15,35.85,24.24,309.53,207.14,0.00,0.63,0.32,3.41,,,,,,,
부산광역시,명호고등학교,2023-09-18,콩나물맛살냉채,50,24.13,1.15,0.00,1.98,1.64,12.78,21.61,203.50,78.36,0.00,0.43,0.23,0.00,,,,,,,
