학교명,학교종류명,시도명
대전성모여자고등학교,고등학교,대전광역시
대전성모초등학교,초등학교,대전광역시
대전성세재활학교,특수학교,대전광역시
대전성천초등학교,초등학교,대전광역시
대전송강중학교,중학교,대전광역시
대전송강초등학교,초등학교,대전광역시
대전송림초등학교,초등학교,대전광역시
대전송촌고등학교,고등학교,대전광역시
대전송촌중학교,중학교,대전광역시
대전송촌초등학교,초등학교,대전광역시
대전수미초등학교,초등학교,대전광역시
대전수정초등학교,초등학교,대전광역시
대전신계중학교,중학교,대전광역시
대전신계초등학교,초등학교,대전광역시
대전신일여자고등학교,고등학교,대전광역시
대전신일중학교,중학교,대전광역시
대전신평초등학교,초등학교,대전광역시
대전신흥초등학교,초등학교,대전광역시
대전양지초등학교,초등학교,대전광역시
대전어은중학교,중학교,대전광역시
대전어은초등학교,초등학교,대전광역시
대전여자고등학교,고등학교,대전광역시
대전여자상업고등학교,고등학교,대전광역시
대전여자중학교,중학교,대전광역시
대전예술고등학교,고등학교,대전광역시
대전오류초등학교,초등학교,대전광역시
대전옥계초등학교,초등학교,대전광역시
대전외국어고등학교,고등학교,대전광역시
대전외삼중학교,중학교,대전광역시
대전용산고등학교,고등학교,대전광역시
대전용산초등학교,초등학교,대전광역시
대전용운중학교,중학교,대전광역시
대전용운초등학교,초등학교,대전광역시
대전용전중학교,중학교,대전광역시
대전용전초등학교,초등학교,대전광역시
대전원명학교,특수학교,대전광역시
대전원신흥중학교,중학교,대전광역시
대전원신흥초등학교,초등학교,대전광역시
대전원신흥초등학교복용분교장,초등학교,대전광역시
대전원앙초등학교,초등학교,대전광역시
대전원평초등학교,초등학교,대전광역시
대전월평중학교,중학교,대전광역시
대전월평초등학교,초등학교,대전광역시
대전유천초등학교,초등학교,대전광역시
대전유평초등학교,초등학교,대전광역시
대전은어송중학교,중학교,대전광역시
대전은어송초등학교,초등학교,대전광역시
대전이문고등학교,고등학교,대전광역시
대전자양초등학교,초등학교,대전광역시
대전자운중학교,중학교,대전광역시
대전자운초등학교,초등학교,대전광역시
대전장대중학교,중학교,대전광역시
대전장대초등학교,초등학교,대전광역시
대전전민고등학교,고등학교,대전광역시
대전전민중학교,중학교,대전광역시
대전전민초등학교,초등학교,대전광역시
대전전자디자인고등학교,고등학교,대전광역시
대전정림중학교,중학교,대전광역시
대전정림초등학교,초등학교,대전광역시
대전제일고등학교,고등학교,대전광역시
대전죽동초등학교,초등학교,대전광역시
대전중리초등학교,초등학교,대전광역시
대전중앙고등학교,고등학교,대전광역시
대전중앙중학교,중학교,대전광역시
대전중앙초등학교,초등학교,대전광역시
대전중원초등학교,초등학교,대전광역시
대전중촌초등학교,초등학교,대전광역시
대전중학교,중학교,대전광역시
대전지족고등학교,고등학교,대전광역시
대전지족중학교,중학교,대전광역시
대전지족초등학교,초등학교,대전광역시
대전천동초등학교,초등학교,대전광역시
대전체육고등학교,고등학교,대전광역시
대전체육중학교,중학교,대전광역시
대전탄방중학교,중학교,대전광역시
대전탄방초등학교,초등학교,대전광역시
대전태평중학교,중학교,대전광역시
대전태평초등학교,초등학교,대전광역시
대전판암초등학교,초등학교,대전광역시
대전하기중학교,중학교,대전광역시
대전하기초등학교,초등학교,대전광역시
대전한빛고등학교,고등학교,대전광역시
대전해든학교,특수학교,대전광역시
대전현암초등학교,초등학교,대전광역시
대전혜광학교,특수학교,대전광역시
대전호수초등학교,초등학교,대전광역시
대전화정초등학교,초등학교,대전광역시
대전흥룡초등학교,초등학교,대전광역시
덕송초등학교,초등학교,대전광역시
동대전고등학교,고등학교,대전광역시
동대전중학교,중학교,대전광역시
동대전초등학교,초등학교,대전광역시
동명중학교,중학교,대전광역시
동명초등학교,초등학교,대전광역시
동방고등학교,고등학교,대전광역시
동방여자중학교,중학교,대전광역시
동신중학교,중학교,대전광역시
동아마이스터고등학교,고등학교,대전광역시
명석고등학교,고등학교,대전광역시
문지초등학교,초등학교,대전광역시
보문고등학교,고등학교,대전광역시
보문중학교,중학교,대전광역시
봉암초등학교,초등학교,대전광역시
산내초등학교,초등학교,대전광역시
산서초등학교,초등학교,대전광역시
산흥초등학교,초등학교,대전광역시
새일초등학교,초등학교,대전광역시
서대전고등학교,고등학교,대전광역시
서대전여자고등학교,고등학교,대전광역시
서대전초등학교,초등학교,대전광역시
서일고등학교,고등학교,대전광역시
서일여자고등학교,고등학교,대전광역시
성덕중학교,중학교,대전광역시
세천초등학교,초등학교,대전광역시
신탄중앙중학교,중학교,대전광역시
신탄진고등학교,고등학교,대전광역시
신탄진용정초등학교,초등학교,대전광역시
신탄진중학교,중학교,대전광역시
신탄진초등학교,초등학교,대전광역시
오정중학교,중학교,대전광역시
와동초등학교,초등학교,대전광역시
외삼초등학교,초등학교,대전광역시
우송고등학교,고등학교,대전광역시
우송중학교,중학교,대전광역시
유성고등학교,고등학교,대전광역시
유성생명과학고등학교,고등학교,대전광역시
유성여자고등학교,고등학교,대전광역시
유성중학교,중학교,대전광역시
유성초등학교,초등학교,대전광역시
장동초등학교,초등학교,대전광역시
중리중학교,중학교,대전광역시
중일고등학교,고등학교,대전광역시
진잠중학교,중학교,대전광역시
진잠초등학교,초등학교,대전광역시
청란여자고등학교,고등학교,대전광역시
청란여자중학교,중학교,대전광역시
충남고등학교,고등학교,대전광역시
충남기계공업고등학교,고등학교,대전광역시
충남여자고등학교,고등학교,대전광역시
충남여자중학교,중학교,대전광역시
충남중학교,중학교,대전광역시
학하초등학교,초등학교,대전광역시
한밭고등학교,고등학교,대전광역시
한밭여자중학교,중학교,대전광역시
한밭중학교,중학교,대전광역시
한밭초등학교,초등학교,대전광역시
호수돈여자고등학교,고등학교,대전광역시
호수돈여자중학교,중학교,대전광역시
회덕중학교,중학교,대전광역시
회덕초등학교,초등학교,대전광역시
흥도초등학교,초등학교,대전광역시
가온중학교,중학교,울산광역시
강남초등학교,초등학교,울산광역시
강동고등학교,고등학교,울산광역시
강동중학교,중학교,울산광역시
강동초등학교,초등학교,울산광역시
